E1,pt1,eta1,phi1,E2,pt2,eta2,phi2,Rapidity,Pt,Class
64.9484,35.7198,-1.205,2.8291,33.4121,24.9109,0.8043,2.8291,-0.3373,12.0566,1
99.4553,22.091,-2.1851,-1.8467,25.6654,20.3051,0.7115,-1.8467,-0.7745,6.5376,1
103.0588,38.6921,1.6355,1.2119,32.6919,32.6785,-0.0286,1.2119,0.8609,6.119,1
33.7201,33.1829,-0.1797,2.7585,103.751,21.3125,2.2651,2.7585,0.8576,29.1549,1
37.6863,34.8742,0.3989,2.9844,148.2259,33.0725,2.1805,2.9844,1.2708,11.1377,1
72.7123,72.121,0.128,2.591,34.4669,24.5216,-0.8727,2.591,-0.1406,47.6592,1
62.0725,46.7969,-0.7875,-1.4884,50.5895,43.7321,-0.5529,-1.4884,-0.6742,8.2323,1
30.0054,29.6211,-0.1609,-0.8193,99.0432,27.1803,1.9668,-0.8193,0.8691,3.2029,1
56.4857,44.9865,0.7006,-2.5773,39.7364,37.5241,-0.3417,-2.5773,0.2227,7.5746,1
107.9032,39.8166,1.6542,1.707,47.8027,37.8608,0.7097,1.707,1.193,6.6157,1
62.3638,42.5699,0.9304,-1.0352,169.5519,34.5721,2.2727,-1.0352,1.5408,12.412,1
106.7316,57.1211,1.2375,-1.3781,103.8944,51.3539,1.3302,-1.3781,1.2814,61.153,1
61.7832,37.9675,1.0685,-2.3917,37.2145,35.6805,-0.2922,-2.3917,0.4065,2.2882,1
68.0112,50.4535,-0.8118,1.8337,41.0938,41.0922,0.0089,1.8337,-0.4412,17.3165,1
274.4431,59.0855,-2.2171,2.1872,170.8218,35.7879,-2.245,2.1872,-2.2276,26.5808,1
42.4163,35.6628,0.6061,-0.6721,42.6189,34.5404,-0.6713,-0.6721,-0.0236,2.149,1
107.5728,43.5835,-1.5528,1.7748,126.6909,40.622,-1.8038,1.7748,-1.6739,5.8247,1
75.5544,47.4509,1.0408,2.4777,88.3366,42.7481,1.3545,2.4777,1.1895,6.4939,1
41.1709,41.1116,0.0537,0.8414,63.5755,40.102,1.0351,0.8414,0.5388,14.0337,1
54.4226,38.6904,0.8737,-2.9442,43.2893,38.6463,-0.4854,-2.9442,0.1945,35.0535,1
156.6553,67.9556,-1.4776,-1.3443,48.1636,29.6874,-1.0647,-1.3443,-1.3511,46.6394,1
105.1035,92.4607,0.5172,2.5151,39.4267,39.4263,-0.0047,2.5151,0.3592,102.6123,1
189.3082,42.6291,-2.1711,-0.8228,98.6018,41.2711,-1.5171,-0.8228,-1.8492,3.4291,1
120.5378,46.4468,1.6074,-2.9658,55.4518,43.8036,0.714,-2.9658,1.173,37.2195,1
76.3901,33.5574,-1.4636,-0.5534,31.1868,29.4176,0.3451,-0.5534,-0.6065,5.7851,1
51.8538,49.076,0.3349,-2.3072,41.7851,41.785,-0.0013,-2.3072,0.1801,7.3766,1
62.7951,48.7274,-0.7427,2.4281,34.0446,33.8915,0.095,2.4281,-0.3951,31.5123,1
51.6105,41.4123,-0.6881,-1.0564,120.4742,39.5807,-1.7781,-1.0564,-1.2219,2.3074,1
113.7956,58.6848,1.2811,2.4215,91.4606,34.4724,1.6313,2.4215,1.4111,25.8811,1
52.3078,46.7949,0.4808,-2.3445,68.5895,26.1228,1.6201,-2.3445,0.9033,21.0721,1
54.5315,40.8263,0.798,2.1771,44.4087,35.7842,-0.681,2.1771,0.0999,9.7182,1
64.8537,41.7223,1.0096,0.0372,39.5231,28.5709,-0.8498,0.0372,0.2174,59.0357,1
27.4247,27.0646,-0.1629,0.5137,105.0678,23.2407,2.1894,0.5137,0.9503,11.8396,1
70.1,42.4001,-1.0885,2.1994,146.4733,40.4693,-1.9598,2.1994,-1.5146,1.9375,1
60.9587,45.6611,-0.7973,2.4304,69.226,45.4407,-0.9831,2.4304,-0.89,8.4852,1
95.4515,36.5272,1.6149,-2.4702,31.3718,31.3217,-0.0565,-2.4702,0.8317,9.2834,1
72.9897,36.8256,-1.3065,1.878,30.4109,20.9401,0.9185,1.878,-0.4191,20.7408,1
120.5744,33.1148,-1.966,-1.4966,33.531,32.6255,-0.2351,-1.4966,-1.1057,9.0224,1
104.9779,52.5631,1.3153,1.829,24.5809,24.3444,-0.1393,1.829,0.8201,30.3884,1
104.7848,57.9776,-1.1978,-2.384,58.822,38.3498,-0.9921,-2.384,-1.1158,22.3463,1
30.6839,30.5346,-0.0988,-1.0541,77.1854,26.6945,-1.7236,-1.0541,-0.8662,14.8151,1
49.7776,42.9339,-0.5574,0.6977,70.1669,42.8778,-1.0756,0.6977,-0.8163,1.772,1
48.3988,44.3784,-0.4225,2.2057,44.3186,44.3036,-0.026,2.2057,-0.2244,2.9285,1
218.0337,49.8841,2.1547,0.6994,238.4637,47.2587,2.3018,0.6994,2.2263,2.8817,1
58.9033,56.3299,0.3011,0.744,39.6891,37.5064,-0.3395,0.744,0.043,35.5824,1
189.7456,38.8142,2.2694,1.2865,72.3154,38.3125,1.2494,1.2865,1.7625,1.9592,1
68.8671,34.4466,1.3165,-2.5618,40.6586,20.8268,-1.2889,-2.5618,0.2296,39.472,1
51.5909,51.0985,0.1387,-0.5839,47.1669,39.8429,0.5974,-0.5839,0.3402,18.2251,1
163.193,69.2908,-1.5013,2.7419,25.9438,23.99,-0.4009,2.7419,-1.1992,50.1459,1
67.2356,55.3853,-0.643,2.6987,40.2926,39.0419,0.2525,2.6987,-0.2681,48.5064,1
40.8596,34.8871,-0.5771,-2.3761,47.4102,32.6244,0.9193,-2.3761,0.1499,7.264,1
109.9517,61.5648,-1.1835,-0.678,36.0931,30.9309,-0.57,-0.678,-0.9756,30.9385,1
160.8654,43.1656,-1.9902,-0.3253,77.7955,42.1693,-1.2223,-0.3253,-1.6105,2.1349,1
50.4738,46.9207,0.3868,-1.1231,63.2182,39.0334,1.0625,-1.1231,0.6947,7.9146,1
121.7018,95.8294,-0.7192,-1.1957,54.2454,54.0105,-0.0932,-1.1957,-0.491,126.7855,1
48.0098,38.1694,0.7035,1.5591,49.5425,34.6818,-0.8955,1.5591,-0.0642,19.8812,1
54.29,54.0693,-0.0903,-2.5703,45.34,43.861,-0.259,-2.5703,-0.1659,35.7797,1
190.5016,45.6665,2.1068,-2.0998,38.6991,31.5743,0.6598,-2.0998,1.4967,30.1347,1
95.4435,49.9529,1.2638,-3.0272,68.3023,41.1336,1.094,-3.0272,1.1871,13.4769,1
34.066,31.6898,0.3849,1.3173,71.6472,29.6217,-1.5306,1.3173,-0.5478,5.3773,1
54.6345,40.6553,0.8072,0.8754,35.9358,22.8555,-1.0245,0.8754,0.0971,17.8606,1
140.5474,33.1593,2.1232,3.0797,23.543,23.5108,-0.0523,3.0797,1.1718,13.3294,1
28.5724,23.8394,0.6201,-0.9489,82.6117,21.8884,-2.0033,-0.9489,-0.6547,5.9996,1
167.1604,30.3826,2.3899,-2.6917,27.2518,26.0719,0.2997,-2.6917,1.4044,4.3107,1
92.7474,38.277,-1.5326,-1.5981,27.0722,25.2497,0.3777,-1.5981,-0.7308,14.0527,1
140.4542,61.8408,1.461,1.2687,27.385,27.1565,0.1296,1.2687,1.0262,53.8737,1
96.6458,35.168,1.6692,2.8382,30.0803,29.9919,0.0768,2.8382,0.9256,5.9685,1
164.8513,42.5661,2.03,-1.9627,135.8334,40.2849,1.8858,-1.9627,1.9599,3.385,1
48.1422,42.9858,0.485,2.7474,46.5371,40.1433,-0.5572,2.7474,-0.0197,31.404,1
126.2766,48.4783,1.6114,2.8121,58.7045,39.468,0.9511,2.8121,1.3139,9.335,1
95.6222,46.3732,-1.352,-1.703,42.8266,33.1959,-0.7444,-1.703,-1.0971,28.1382,1
159.3779,37.8481,-2.1164,-1.6495,40.1249,32.9042,-0.6509,-1.6495,-1.4274,6.026,1
38.2898,38.2896,0.0035,-1.2268,67.6154,33.2099,-1.3375,-1.2268,-0.6254,5.3081,1
89.2917,36.564,1.5412,0.0554,34.8535,34.8535,0.0006,0.0554,0.7864,4.3668,1
154.8387,71.8971,-1.4014,0.3332,24.3366,23.2344,0.3068,0.3332,-0.918,79.6999,1
218.3916,51.6883,-2.1199,1.4082,68.356,44.3838,-0.9975,1.4082,-1.5974,28.645,1
45.1416,43.6222,0.2632,2.3087,52.0734,29.9387,-1.1514,2.3087,-0.3303,13.7319,1
48.7783,41.2357,-0.596,2.4114,106.7706,37.1457,-1.7172,2.4114,-1.1301,34.5502,1
123.2318,47.7909,1.6005,0.4032,74.5266,45.4983,1.0768,0.4032,1.3449,14.1475,1
226.018,66.1724,1.8993,-2.7993,45.0306,36.149,0.6874,-2.7993,1.4535,72.5065,1
47.3029,45.9071,0.246,2.2094,51.0136,43.7329,-0.5693,2.2094,-0.1523,5.3725,1
73.3811,56.9416,-0.7427,-0.3598,55.9775,53.1347,0.3257,-0.3598,-0.2254,84.5865,1
62.4985,42.3919,0.9391,2.8073,37.4106,37.0351,-0.1423,2.8073,0.4317,5.739,1
53.5906,49.3441,-0.412,-1.5237,62.7578,40.7154,-0.9985,-1.5237,-0.6779,11.4127,1
59.5523,36.7471,-1.0633,-0.9099,37.7264,34.4666,0.4316,-0.9099,-0.3362,4.1027,1
97.1211,47.8726,-1.3334,2.8537,83.6306,45.1728,-1.2265,2.8537,-1.2815,7.1629,1
76.0782,40.8956,-1.2323,0.1768,38.5653,38.3699,-0.1009,0.1768,-0.6829,8.4029,1
135.7717,48.1079,1.6977,1.6672,154.9883,44.8183,1.9123,1.6672,1.8012,5.3906,1
68.4151,31.5366,-1.4097,1.2754,34.633,29.3276,-0.5928,1.2754,-1.0153,10.6265,1
113.5216,35.9803,1.8161,0.3734,34.3632,33.5657,0.2176,0.3734,1.0398,2.4624,1
214.2465,41.6435,-2.3215,-1.1927,72.9045,39.7133,-1.2165,-1.1927,-1.7809,2.0537,1
188.3947,47.1966,-2.0613,2.0997,178.0465,37.4193,-2.2418,2.0997,-2.1411,11.7262,1
55.547,45.3623,0.6582,2.8961,43.8315,43.8153,-0.0271,2.8961,0.3212,2.1526,1
24.4668,22.6479,-0.3981,-2.9957,112.2846,21.8716,2.3194,-2.9957,0.9453,3.2044,1
34.7676,20.7632,-1.1045,2.0388,59.1727,20.0388,1.746,2.0388,0.3049,4.2322,1
124.959,47.4033,1.6244,2.109,74.8771,43.7486,1.1316,2.109,1.3876,9.2982,1
138.2701,61.414,1.4513,-2.7636,77.6197,34.9746,1.4352,-2.7636,1.4455,38.842,1
99.3106,44.9035,-1.4313,-2.3022,165.465,40.1052,-2.0954,-2.3022,-1.7453,4.8094,1
52.4935,50.444,-0.2841,2.5197,59.609,47.4744,-0.7006,2.5197,-0.4861,7.7706,1
102.2281,31.5421,-1.8443,-2.944,36.23,30.656,-0.5942,-2.944,-1.2272,0.8874,1
142.8478,51.9671,-1.6695,1.553,162.3517,50.6306,-1.8331,1.553,-1.7502,38.5289,1
44.321,43.3556,0.2106,1.5234,53.451,40.286,0.7879,1.5234,0.489,3.5385,1
170.0159,44.758,-2.01,2.4661,59.3802,42.7278,-0.8565,2.4661,-1.4453,2.0604,1
106.1901,39.9813,-1.6325,-2.4722,32.9942,31.6539,-0.29,-2.4722,-1.0294,8.9357,1
60.4817,53.7823,-0.4941,2.5466,43.7543,39.8481,-0.4392,2.5466,-0.4707,23.7961,1
112.1092,49.4283,-1.4595,1.9801,96.8325,41.1677,-1.4999,1.9801,-1.4779,8.2644,1
51.4161,30.8134,-1.1001,-2.2809,38.3266,23.4882,1.072,-2.2809,-0.1218,9.5971,1
333.7387,79.3335,-2.1154,1.7909,159.9417,73.417,-1.4144,1.7909,-1.7779,6.279,1
247.8065,44.6927,2.3978,-2.5109,39.5068,29.7052,0.7915,-2.5109,1.7296,40.7488,1
88.5914,45.2844,-1.2914,2.1483,109.9551,44.6887,-1.5494,2.1483,-1.4195,3.8983,1
51.7954,48.8666,-0.3445,-0.2519,70.3361,33.3788,-1.3768,-0.2519,-0.771,19.313,1
34.9924,33.1476,0.3321,-1.5763,73.225,30.2135,-1.5328,-1.5763,-0.5665,7.7472,1
80.9158,39.1134,1.3558,1.0721,38.0103,37.8087,0.1032,1.0721,0.7389,6.0981,1
51.8476,47.4721,0.4261,-1.9373,43.8464,40.0536,0.4318,-1.9373,0.4287,7.4195,1
260.0386,50.636,2.3197,-2.6907,173.9144,45.0226,2.0274,-2.6907,2.182,13.4056,1
35.9091,32.3512,-0.4648,-1.2457,62.5344,25.7433,1.5353,-1.2457,0.4484,6.7605,1
137.9033,68.6163,-1.3226,-1.3823,37.1947,29.3982,-0.7131,-1.3823,-1.1367,50.9088,1
36.8594,30.0779,0.6595,-3.0991,73.332,26.8311,-1.6633,-3.0991,-0.455,24.5507,1
215.9549,51.0591,-2.121,2.7178,63.3278,32.6347,-1.2819,2.7178,-1.7889,18.5807,1
106.0464,48.8871,-1.4096,-0.5585,54.9932,37.6593,-0.926,-0.5585,-1.1986,12.113,1
112.2915,41.7169,-1.6469,2.01,61.2142,33.5707,-1.2084,2.01,-1.451,11.0017,1
117.1611,51.6284,1.4601,-2.3056,104.4973,44.2553,1.5041,-2.3056,1.4804,20.7007,1
120.245,47.5097,-1.5802,0.0691,170.0759,35.877,-2.238,0.0691,-1.8648,15.2871,1
324.8768,64.157,2.3054,-2.9715,185.9913,37.3078,2.2894,-2.9715,2.2995,30.7313,1
138.5414,44.0799,-1.812,-2.6161,228.4573,41.1481,-2.3991,-2.6161,-2.0957,4.6893,1
120.27,54.6813,1.4251,2.9621,149.6094,28.1344,2.3552,2.9621,1.7501,26.9353,1
127.2573,45.7611,-1.6819,2.1397,216.9876,41.536,-2.3371,2.1397,-1.9942,4.9034,1
44.3597,38.6786,-0.5356,-1.5951,116.9505,38.4795,-1.7765,-1.5951,-1.1546,0.3046,1
112.6002,29.7194,2.0073,-2.9968,24.6412,24.2679,-0.1752,-2.9968,0.9967,5.4893,1
52.2192,48.263,0.4022,-1.5117,43.6271,43.1544,0.1479,-1.5117,0.2821,5.3294,1
99.3589,35.3083,-1.6946,-1.276,31.7417,31.7414,0.0041,-1.276,-0.882,3.6865,1
176.702,41.0021,-2.1402,1.2915,50.3742,36.4845,-0.847,1.2915,-1.5269,23.4964,1
116.7522,42.5709,1.667,2.9838,40.4125,40.3593,0.0513,2.9838,0.877,5.5429,1
74.159,42.6221,1.1518,-1.3601,27.937,20.1327,-0.8543,-1.3601,0.4293,25.3872,1
61.3924,44.0007,0.8622,-0.5444,108.999,41.5324,1.6196,-0.5444,1.2304,8.0613,1
48.5102,39.3672,0.669,1.5636,128.3867,34.0713,2.0016,1.5636,1.2933,18.5748,1
79.266,45.3561,-1.1572,-2.6264,75.9615,42.559,-1.1827,-2.6264,-1.1695,6.7497,1
264.6121,48.4514,2.3824,-2.7942,135.9247,41.5829,1.8533,-2.7942,2.1376,13.1984,1
227.5316,57.3476,-2.055,-0.3001,125.7196,47.7409,-1.6232,-0.3001,-1.8586,34.0793,1
49.7147,40.3679,0.668,1.4924,43.5288,36.7631,-0.5977,1.4924,0.0613,8.2749,1
64.138,47.923,0.801,1.9661,31.1803,30.5738,-0.1989,1.9661,0.4036,26.7622,1
32.772,27.3643,-0.6188,2.6325,75.6459,23.7521,1.8259,2.6325,0.5441,4.9119,1
39.9523,36.476,-0.4332,-2.1167,63.4481,28.3413,1.445,-2.1167,0.4134,23.6368,1
147.7255,37.2991,-2.0532,2.2713,39.1271,31.9094,-0.6605,2.2713,-1.4038,8.7494,1
109.1702,27.4209,-2.0586,-0.0938,27.0974,26.5611,0.2006,-0.0938,-0.9419,0.8685,1
56.8823,56.7706,-0.0627,0.0611,42.3436,35.1284,-0.6304,0.0611,-0.2814,33.1135,1
49.5382,39.058,-0.7171,-1.4884,44.3401,37.3492,0.6027,-1.4884,-0.0701,2.2647,1
201.725,100.8504,1.3171,-0.7566,54.162,20.8992,1.6059,-0.7566,1.3671,83.5261,1
221.3058,60.3875,1.9728,-1.5665,51.7202,30.2439,1.1305,-1.5665,1.6848,31.2182,1
79.0899,56.5168,0.8664,-2.4107,60.8896,40.3901,0.9691,-2.4107,0.9092,32.0672,1
27.2141,26.854,-0.1636,0.0998,104.6222,26.6063,2.0458,0.0998,0.9374,1.9718,1
44.6818,36.6415,0.6509,2.0849,52.7164,20.3578,-1.6051,2.0849,-0.2413,20.1271,1
147.1972,50.4177,-1.7339,-2.4172,118.3869,46.2565,-1.5923,-2.4172,-1.6661,42.0433,1
104.2038,38.3963,1.6557,0.2455,36.9481,34.2993,0.3905,0.2455,1.0547,13.4895,1
94.7519,37.5634,-1.5765,0.5987,39.5007,34.7032,-0.5199,0.5987,-1.0674,8.9935,1
83.2395,48.95,-1.1236,-2.9902,94.7604,41.4026,-1.4696,-2.9902,-1.2823,9.2417,1
163.7541,48.3881,1.8897,1.6819,113.6199,43.246,1.6207,1.6819,1.7627,13.684,1
110.3061,47.9956,-1.4742,-0.4429,64.5168,43.6844,-0.9415,-0.4429,-1.2201,31.6462,1
199.9123,44.1452,2.1911,2.4685,113.248,40.7798,1.6804,2.4685,1.9457,3.3996,1
47.7668,47.4953,-0.1069,0.2693,49.5222,37.4921,0.7811,0.2693,0.288,19.2921,1
66.0076,41.9483,-1.0255,-0.9523,36.27,29.461,0.6674,-0.9523,-0.3001,22.8292,1
53.1396,37.2159,0.8949,-0.9311,30.8099,30.7973,-0.0286,-0.9311,0.4739,7.1974,1
28.9673,28.7492,0.1231,1.7189,148.8245,27.2337,2.383,1.7189,1.2311,1.6593,1
135.0918,48.2363,1.6895,-0.9829,90.2405,33.8526,1.6364,-0.9829,1.6676,15.543,1
69.1777,43.0037,1.0539,3.1269,138.3132,36.5089,2.0072,3.1269,1.4943,6.6528,1
100.084,47.8048,-1.3694,1.6744,109.8537,39.3657,-1.6856,1.6744,-1.5123,8.8743,1
83.4693,37.0477,1.4521,1.2492,24.9189,23.961,0.2818,1.2492,0.9803,18.4419,1
249.9791,92.5086,-1.6511,2.7653,89.8217,21.9961,-2.0848,2.7653,-1.7357,71.1642,1
154.9955,47.3049,1.8558,-0.0223,88.14,37.378,1.5027,-0.0223,1.6997,16.5056,1
48.8851,48.6863,0.0903,2.2897,46.0408,46.0382,0.0106,2.2897,0.0516,4.0508,1
35.3003,34.929,0.1457,1.5473,80.3304,32.5675,-1.5521,1.5473,-0.679,2.4789,1
37.7958,33.6826,0.4893,-2.9375,56.2506,30.8288,-1.2092,-2.9375,-0.3294,3.8078,1
140.3912,53.391,-1.6216,-0.5966,73.1303,39.2967,-1.2327,-0.5966,-1.4564,14.162,1
125.2672,33.453,-1.9951,-0.5259,24.5128,24.4901,0.043,-0.5259,-1.0956,9.2974,1
186.1217,43.4673,-2.1336,-1.4968,82.0135,41.7626,-1.2958,-1.4968,-1.7226,3.0858,1
173.8528,64.321,1.6513,-1.9822,78.9721,42.4571,1.2321,-1.9822,1.4841,65.5695,1
52.0587,37.9511,0.8375,3.077,153.3822,36.0023,2.1284,3.077,1.468,3.0027,1
37.3843,35.3744,-0.3355,1.8874,61.7726,33.3734,1.2263,1.8874,0.4264,3.005,1
102.9331,52.2326,-1.2999,1.1477,108.7613,36.5347,-1.7546,1.1477,-1.4877,22.3598,1
28.8079,21.2379,-0.8211,0.0412,78.6294,20.9156,1.9992,0.0412,0.5823,3.1446,1
146.6625,33.0842,2.1693,-0.0199,29.3698,28.6824,0.2185,-0.0199,1.2475,6.4926,1
137.9421,33.4039,-2.0963,2.0872,27.236,26.8299,-0.1738,2.0872,-1.2165,7.7498,1
114.7917,29.2337,2.0443,-2.6257,24.0674,22.7132,-0.3436,-2.6257,0.9551,8.1913,1
74.4123,41.4634,1.1893,-0.9321,33.2694,33.2688,0.0064,-0.9321,0.6562,8.6093,1
60.2138,59.5287,-0.1516,0.3143,61.9445,33.3255,-1.2313,0.3143,-0.5514,54.9091,1
153.0384,52.4377,-1.7335,0.5276,115.6849,41.7331,-1.6785,0.5276,-1.7091,14.6856,1
155.1868,49.2635,-1.8144,-0.685,207.4625,39.3831,-2.3456,-0.685,-2.0511,10.2998,1
157.8475,49.3013,1.8315,-1.933,84.415,47.1485,1.1865,-1.933,1.5159,13.8932,1
190.935,49.6282,-2.0232,-0.9441,33.0995,26.8656,-0.6687,-0.9441,-1.5233,22.7791,1
37.7307,31.9795,-0.5911,2.9012,58.4142,29.1723,1.3183,2.9012,0.3296,4.6721,1
75.7184,61.444,0.6691,-1.2993,34.0587,33.8816,-0.1022,-1.2993,0.3901,44.3593,1
49.583,49.2982,0.1074,1.3123,48.9982,48.6468,0.1201,1.3123,0.1137,3.3923,1
159.0422,51.211,1.7994,0.1694,59.0147,37.7299,1.0177,0.1694,1.465,29.9782,1
70.6616,44.7877,1.0289,-2.5128,42.207,42.1273,-0.0615,-2.5128,0.4989,20.3261,1
259.8788,59.2755,-2.1579,0.073,160.3106,55.4865,-1.7227,0.073,-1.9474,7.2718,1
92.9085,52.448,-1.1736,2.057,32.4314,31.5091,-0.2414,2.057,-0.8164,20.992,1
48.4762,46.287,-0.3064,-1.7595,42.5234,38.5268,0.4516,-1.7595,0.0395,15.3394,1
143.6987,45.3008,1.8217,2.2964,190.0043,41.5643,2.2008,2.2964,2.0032,4.1618,1
93.66,50.8186,-1.2212,0.6899,122.4024,39.1357,-1.8068,0.6899,-1.477,11.913,1
57.4256,51.9753,-0.454,-0.4301,66.4534,37.063,-1.1882,-0.4301,-0.7622,15.0833,1
54.8278,53.3982,0.2309,-1.427,39.3611,39.2793,-0.0645,-1.427,0.1055,14.7909,1
175.1536,51.7086,-1.8906,-2.7507,43.5426,31.6108,-0.8436,-2.7507,-1.4835,26.3155,1
50.0894,47.7413,-0.3124,-2.9634,75.5734,36.046,-1.371,-2.9634,-0.7739,25.1199,1
89.9764,54.7293,-1.0814,2.7062,74.1955,40.9,-1.2023,2.7062,-1.1331,14.3888,1
32.1732,32.0135,-0.0998,0.0888,103.0298,31.9704,-1.8384,0.0888,-0.9686,19.717,1
47.1748,45.901,0.235,1.2344,92.14,28.5104,1.8413,1.2344,0.8813,32.2931,1
141.5085,81.3989,1.1507,2.2783,87.9864,21.8139,2.072,2.2783,1.3575,67.7668,1
80.6339,41.429,1.2854,2.4257,36.5484,36.5288,0.0328,2.4257,0.694,6.1488,1
147.9741,66.6626,-1.4354,1.1425,106.3052,33.4565,-1.8235,1.1425,-1.5658,40.8093,1
50.6709,50.5855,-0.0581,2.7248,42.6244,42.6128,0.0234,2.7248,-0.0208,10.0918,1
178.8494,46.3186,-2.0269,-2.5057,174.3145,41.6518,-2.1101,-2.5057,-2.0663,5.1291,1
66.8251,58.0045,-0.5447,-0.959,41.6972,37.4562,-0.4715,-0.959,-0.516,31.2385,1
289.2833,61.2791,2.2337,2.9289,85.3802,32.4069,1.6238,2.9289,2.0202,37.2847,1
60.1729,48.9615,-0.6644,-3.0646,66.3064,45.2879,-0.9296,-3.0646,-0.7919,27.4781,1
34.7323,30.7677,0.5024,-1.9275,32.1698,29.6554,0.4089,-1.9275,0.4565,2.1949,1
52.3376,44.6722,0.5777,-2.1097,40.0123,39.9891,-0.0341,-2.1097,0.2883,5.0304,1
185.5786,49.2853,2.0009,0.7073,190.8127,42.46,2.1833,0.7073,2.0853,6.9721,1
106.2228,56.7619,1.2393,2.6346,101.7687,33.0064,1.7917,2.6346,1.4441,24.7863,1
52.1775,33.2902,1.0204,3.0493,32.448,29.7571,0.4221,3.0493,0.7375,4.0594,1
89.6221,46.9039,1.2638,-0.1185,109.7645,44.1045,1.5619,-0.1185,1.4083,3.2661,1
34.7717,34.4348,-0.1398,0.4463,103.4577,30.3408,-1.8976,0.4463,-0.974,6.9895,1
58.0086,45.6774,-0.7192,0.5838,55.0986,44.0111,-0.6957,0.5838,-0.7077,6.7896,1
68.5976,45.4314,-0.9712,2.964,50.3354,43.0814,-0.5725,2.964,-0.7771,3.7079,1
148.1423,42.0354,-1.932,-2.8034,46.3963,35.9393,-0.7455,-2.8034,-1.3804,6.2028,1
72.7152,45.0868,-1.0571,1.5234,48.5991,42.0562,-0.5508,1.5234,-0.8126,6.7764,1
42.3526,31.7806,0.7946,-1.9639,46.1749,21.6042,-1.3928,-1.9639,-0.1458,10.6423,1
54.9166,44.1397,-0.6853,0.745,64.493,30.6438,1.3753,0.745,0.2044,68.6772,1
63.4797,61.5488,-0.2498,1.9425,50.0353,36.6535,0.8304,1.9425,0.1646,69.0616,1
86.9304,72.4929,-0.6211,-0.9112,30.6223,28.727,-0.3613,-0.9112,-0.5471,47.0,1
28.9466,28.131,-0.2402,2.4359,101.2118,20.0325,2.3031,2.4359,0.8868,17.921,1
69.8249,37.2335,1.2418,2.3249,34.7108,34.1342,-0.1835,2.3249,0.5557,4.1673,1
31.693,27.8234,0.5215,-2.5817,113.2788,25.4889,2.1719,-2.5817,1.317,2.7227,1
86.3348,73.2631,0.5888,-1.6261,47.5684,38.7399,0.6629,-1.6261,0.6145,35.1897,1
89.8488,47.8734,-1.2427,-2.2444,71.3909,46.3658,-0.9971,-2.2444,-1.1219,2.5986,1
70.6718,43.6167,1.063,2.4874,81.973,41.1082,1.3135,2.4874,1.1846,7.1548,1
47.5392,47.1063,0.1355,1.926,48.2964,43.9339,0.442,1.926,0.2835,3.5045,1
67.2732,37.4498,1.1905,1.5084,32.8564,30.725,-0.3704,1.5084,0.4746,7.114,1
283.5815,55.7187,2.3105,2.575,114.0092,33.5472,1.8941,2.575,2.1533,28.0064,1
118.9424,57.687,1.352,0.3081,139.9809,56.1664,1.5634,0.3081,1.4563,69.1301,1
187.3246,38.9792,-2.252,-2.5573,61.9552,37.9849,-1.0714,-2.5573,-1.6685,15.3992,1
78.1578,50.1162,-1.0139,-0.9965,59.7941,42.5647,-0.8719,-0.9965,-0.9487,8.5769,1
59.169,41.3084,-0.8993,-2.6265,36.6586,36.6518,0.0193,-2.6265,-0.4656,6.6683,1
68.1145,47.7398,0.8938,-0.5764,34.4649,33.5013,0.2393,-0.5764,0.622,18.3721,1
45.8461,30.4655,-0.9668,-1.8559,45.0762,20.6437,1.417,-1.8559,0.064,11.3421,1
208.5224,48.6172,-2.1353,2.3567,199.6186,43.9186,-2.1949,2.3567,-2.1636,11.6213,1
77.309,41.9658,-1.2206,-3.1145,37.6005,37.3082,-0.1251,-3.1145,-0.7022,4.741,1
116.6144,46.8527,-1.562,2.0284,43.9576,34.451,-0.7268,2.0284,-1.2047,12.6675,1
127.2182,45.1002,-1.6972,-1.5123,84.0092,42.9537,-1.2911,-1.5123,-1.499,4.6078,1
108.6322,51.4729,-1.3785,0.6362,170.9636,36.4151,-2.2281,0.6362,-1.7345,29.5375,1
37.0024,35.8381,0.2542,-2.3822,71.9647,30.9328,-1.4877,-2.3822,-0.5652,14.2435,1
82.6306,47.0264,1.1637,2.3591,34.6636,34.4663,-0.107,2.3591,0.6152,35.137,1
156.165,47.4049,1.8615,-2.5697,145.7721,45.653,1.8286,-2.5697,1.8454,2.1945,1
68.3587,49.683,0.842,-1.8067,109.8224,29.6964,1.9822,-1.8067,1.2816,27.9619,1
51.9222,37.3637,0.8564,1.6441,37.4859,21.3269,-1.1641,1.6441,0.0585,20.1301,1
54.7835,40.5991,0.8133,0.3474,128.7782,37.784,1.8971,0.3474,1.3374,7.7489,1
159.6894,47.01,1.8936,1.1556,53.5414,37.9227,0.879,1.1556,1.4364,9.8721,1
42.0816,40.7237,0.2575,2.5194,48.3606,40.2334,-0.6254,2.5194,-0.1814,2.7901,1
108.1524,43.6732,1.5564,-0.8817,85.2755,43.0678,1.3053,-0.8817,1.4318,1.4976,1
162.9588,43.0644,-2.006,1.409,60.8523,39.7756,-0.9887,1.409,-1.516,3.2983,1
63.2203,37.428,-1.1153,2.0691,41.4564,26.2363,1.0309,2.0691,-0.1821,42.0311,1
